image_id,roi_grid_label,manual_grid_label,final_grid_label,final_grid_label_source
69b1970fd9ad5d97847a2ec6,grid,,grid,predicted_grid
69b1976ad9ad5d97847a2eca,grid,,grid,predicted_grid
69b1977dd9ad5d97847a2ecd,grid,,grid,predicted_grid
69b197c5d9ad5d97847a2ed0,grid,,grid,predicted_grid
69b197d8d9ad5d97847a2ed2,grid,,grid,predicted_grid
69b19817d9ad5d97847a2ed4,grid,grid,grid,manual_label
69b1982cd9ad5d97847a2ed6,grid,grid,grid,manual_label
69b198a0d9ad5d97847a2ed8,grid,,grid,predicted_grid
69b199c5d9ad5d97847a2eda,grid,,grid,predicted_grid
69b19a5bd9ad5d97847a2edc,grid,,grid,predicted_grid
69b19b49d9ad5d97847a2ede,grid,,grid,predicted_grid
69b19c13d9ad5d97847a2ee0,grid,,grid,predicted_grid
69b19d3ed9ad5d97847a2ee4,grid,,grid,predicted_grid
69b19d44d9ad5d97847a2ee6,no_grid,,no_grid,predicted_non_grid_rule
69b19df7d9ad5d97847a2ee9,grid,,grid,predicted_grid
69b19e8ad9ad5d97847a2eec,grid,,grid,predicted_grid
69b1a013d9ad5d97847a2eee,no_grid,,no_grid,predicted_non_grid_rule
69b1a0e7d9ad5d97847a2ef0,grid,,grid,predicted_grid
69b1a18dd9ad5d97847a2ef2,grid,,grid,predicted_grid
69b1a1e8d9ad5d97847a2ef4,no_grid,,no_grid,predicted_non_grid_rule
69b1a2c7d9ad5d97847a2ef7,uncertain,,no_grid,predicted_non_grid_rule
69b1a37cd9ad5d97847a2ef9,grid,,grid,predicted_grid
69b1a3c7d9ad5d97847a2efc,uncertain,,no_grid,predicted_non_grid_rule
69b1a47dd9ad5d97847a2efe,grid,,grid,predicted_grid
69b1a4eed9ad5d97847a2f00,uncertain,,no_grid,predicted_non_grid_rule
69b1a563d9ad5d97847a2f03,grid,,grid,predicted_grid
69b1a6c5d9ad5d97847a2f06,grid,,grid,predicted_grid
69b1a7dbd9ad5d97847a2f08,uncertain,,no_grid,predicted_non_grid_rule
69b1a807d9ad5d97847a2f0a,grid,,grid,predicted_grid
69b1a8a4d9ad5d97847a2f0c,grid,,grid,predicted_grid
69b1a959d9ad5d97847a2f0e,grid,,grid,predicted_grid
69b1a97ad9ad5d97847a2f10,grid,,grid,predicted_grid
69b1a9dcd9ad5d97847a2f12,grid,,grid,predicted_grid
69b1aa58d9ad5d97847a2f14,uncertain,,no_grid,predicted_non_grid_rule
69b1aaced9ad5d97847a2f16,uncertain,,no_grid,predicted_non_grid_rule
69b1aae1d9ad5d97847a2f18,grid,,grid,predicted_grid
69b1ab59d9ad5d97847a2f1a,grid,,grid,predicted_grid
69b1abced9ad5d97847a2f1c,grid,,grid,predicted_grid
69b1abd5d9ad5d97847a2f1e,grid,,grid,predicted_grid
69b1ac4ad9ad5d97847a2f20,grid,,grid,predicted_grid
69b1ad42d9ad5d97847a2f24,uncertain,,no_grid,predicted_non_grid_rule
69b1ad7bd9ad5d97847a2f27,grid,,grid,predicted_grid
69b1ad99d9ad5d97847a2f29,grid,,grid,predicted_grid
69b1ae02d9ad5d97847a2f2b,grid,,grid,predicted_grid
69b1aeebd9ad5d97847a2f2f,uncertain,,no_grid,predicted_non_grid_rule
69b1af23d9ad5d97847a2f31,grid,,grid,predicted_grid
69b1aff9d9ad5d97847a2f33,grid,,grid,predicted_grid
69b1b018d9ad5d97847a2f35,grid,,grid,predicted_grid
69b1b04dd9ad5d97847a2f39,grid,,grid,predicted_grid
69b1b088d9ad5d97847a2f3c,grid,,grid,predicted_grid
69b1b0f6d9ad5d97847a2f3f,grid,,grid,predicted_grid
69b1b119d9ad5d97847a2f41,grid,,grid,predicted_grid
69b1b148d9ad5d97847a2f43,grid,,grid,predicted_grid
69b1b163d9ad5d97847a2f45,uncertain,,no_grid,predicted_non_grid_rule
69b1b188d9ad5d97847a2f47,grid,,grid,predicted_grid
69b1b1a6d9ad5d97847a2f4a,uncertain,,no_grid,predicted_non_grid_rule
69b1b1aed9ad5d97847a2f4c,grid,,grid,predicted_grid
69b1b211d9ad5d97847a2f50,uncertain,,no_grid,predicted_non_grid_rule
69b1b2a1d9ad5d97847a2f54,uncertain,,no_grid,predicted_non_grid_rule
69b1b356d9ad5d97847a2f57,uncertain,,no_grid,predicted_non_grid_rule
69b1b405d9ad5d97847a2f5a,uncertain,,no_grid,predicted_non_grid_rule
69b1b532d9ad5d97847a2f5e,uncertain,,no_grid,predicted_non_grid_rule
69b1b5d6d9ad5d97847a2f60,grid,,grid,predicted_grid
69b1b632d9ad5d97847a2f62,no_grid,,no_grid,predicted_non_grid_rule
69b1b6ced9ad5d97847a2f66,grid,,grid,predicted_grid
69b1b6edd9ad5d97847a2f68,no_grid,,no_grid,predicted_non_grid_rule
69b1b791d9ad5d97847a2f6a,uncertain,,no_grid,predicted_non_grid_rule
69b1bb8ed9ad5d97847a2f6f,grid,,grid,predicted_grid
69b1bd9dd9ad5d97847a2f73,uncertain,,no_grid,predicted_non_grid_rule
69b1bde2d9ad5d97847a2f75,grid,,grid,predicted_grid
69b1bf08d9ad5d97847a2f78,grid,,grid,predicted_grid
69b1bf79d9ad5d97847a2f7a,grid,,grid,predicted_grid
69b1bfcad9ad5d97847a2f7d,grid,,grid,predicted_grid
69b1c0f9d9ad5d97847a2f81,grid,,grid,predicted_grid
69b1c1d1d9ad5d97847a2f84,uncertain,,no_grid,predicted_non_grid_rule
69b1c2c2d9ad5d97847a2f86,uncertain,,no_grid,predicted_non_grid_rule
69b1c2ead9ad5d97847a2f88,grid,,grid,predicted_grid
69b1c3cad9ad5d97847a2f8a,uncertain,,no_grid,predicted_non_grid_rule
69b1c405d9ad5d97847a2f8c,uncertain,,no_grid,predicted_non_grid_rule
69b1c47cd9ad5d97847a2f8e,grid,,grid,predicted_grid
69b1c4afd9ad5d97847a2f90,grid,grid,grid,manual_label
69b1c4d7d9ad5d97847a2f92,uncertain,,no_grid,predicted_non_grid_rule
69b1c514d9ad5d97847a2f95,uncertain,,no_grid,predicted_non_grid_rule
69b1c5ded9ad5d97847a2f97,grid,,grid,predicted_grid
69b1c6bad9ad5d97847a2f99,grid,,grid,predicted_grid
69b1c8e1d9ad5d97847a2f9b,grid,,grid,predicted_grid
69b1cd5ad9ad5d97847a2f9d,uncertain,,no_grid,predicted_non_grid_rule
69b1de8cd9ad5d97847a2fa0,grid,,grid,predicted_grid
69b1df3cd9ad5d97847a2fa2,grid,,grid,predicted_grid
69b1e0e0d9ad5d97847a2fa4,grid,,grid,predicted_grid
69b1e10ad9ad5d97847a2fa6,grid,,grid,predicted_grid
69b1e162d9ad5d97847a2fa8,grid,,grid,predicted_grid
69b1e194d9ad5d97847a2faa,grid,,grid,predicted_grid
69b1e457d9ad5d97847a2fac,grid,,grid,predicted_grid
69b1e4d8d9ad5d97847a2fae,grid,,grid,predicted_grid
69b1e538d9ad5d97847a2fb0,uncertain,,no_grid,predicted_non_grid_rule
69b1e606d9ad5d97847a2fb3,grid,,grid,predicted_grid
69b269ead9ad5d97847a2fb5,grid,grid,grid,manual_label
69b26a4bd9ad5d97847a2fb7,grid,grid,grid,manual_label
69b26a8dd9ad5d97847a2fb9,grid,grid,grid,manual_label
69b26aabd9ad5d97847a2fbb,grid,,grid,predicted_grid
69b26f24d9ad5d97847a2fc1,grid,,grid,predicted_grid
69b2700bd9ad5d97847a2fc3,grid,,grid,predicted_grid
69b2703cd9ad5d97847a2fc6,grid,grid,grid,manual_label
69b27795d9ad5d97847a2fc8,grid,,grid,predicted_grid
69b27931d9ad5d97847a2fca,grid,,grid,predicted_grid
69b27a72d9ad5d97847a2fcc,grid,,grid,predicted_grid
69b27b35d9ad5d97847a2fce,grid,,grid,predicted_grid
69b27e06d9ad5d97847a2fd1,grid,,grid,predicted_grid
69b27e65d9ad5d97847a2fd4,grid,,grid,predicted_grid
69b27ea9d9ad5d97847a2fd7,grid,,grid,predicted_grid
69b27ee6d9ad5d97847a2fda,grid,,grid,predicted_grid
69b27f20d9ad5d97847a2fdd,grid,,grid,predicted_grid
69b27fe9d9ad5d97847a2fdf,grid,,grid,predicted_grid
69b28084d9ad5d97847a2fe1,grid,,grid,predicted_grid
69b28127d9ad5d97847a2fe3,grid,,grid,predicted_grid
69b281afd9ad5d97847a2fe5,grid,,grid,predicted_grid
69b28223d9ad5d97847a2fe7,grid,,grid,predicted_grid
69b282a7d9ad5d97847a2feb,uncertain,,no_grid,predicted_non_grid_rule
69b28734d9ad5d97847a2ff4,grid,,grid,predicted_grid
69b28a08d9ad5d97847a2ff9,grid,,grid,predicted_grid
69b28aa3d9ad5d97847a2ffc,grid,,grid,predicted_grid
69b28c81d9ad5d97847a3002,grid,,grid,predicted_grid
69b28e11d9ad5d97847a3004,grid,,grid,predicted_grid
69b29f81d9ad5d97847a3008,grid,,grid,predicted_grid
69b2ccc4d9ad5d97847a300d,grid,,grid,predicted_grid
69b2cd43d9ad5d97847a3010,grid,,grid,predicted_grid
69b2cdc7d9ad5d97847a3012,grid,,grid,predicted_grid
69b2ce24d9ad5d97847a3015,uncertain,,no_grid,predicted_non_grid_rule
69b2e3efd9ad5d97847a3017,grid,,grid,predicted_grid
69b2e42ad9ad5d97847a3019,uncertain,,no_grid,predicted_non_grid_rule
69b2e450d9ad5d97847a301b,grid,,grid,predicted_grid
69b2e4f7d9ad5d97847a301d,grid,,grid,predicted_grid
69b2e80bd9ad5d97847a3020,uncertain,,no_grid,predicted_non_grid_rule
69b2e851d9ad5d97847a3022,grid,,grid,predicted_grid
69b2ed06d9ad5d97847a3024,uncertain,,no_grid,predicted_non_grid_rule
69b2ed87d9ad5d97847a3026,uncertain,,no_grid,predicted_non_grid_rule
69b2ef54d9ad5d97847a3028,grid,,grid,predicted_grid
69b2fa2dd9ad5d97847a302b,uncertain,,no_grid,predicted_non_grid_rule
69b2fabfd9ad5d97847a302e,grid,,grid,predicted_grid
69b2fb76d9ad5d97847a3031,uncertain,no_grid,no_grid,manual_label
69b2fc4fd9ad5d97847a3034,uncertain,,no_grid,predicted_non_grid_rule
69b308bdd9ad5d97847a3038,grid,,grid,predicted_grid
69b309fad9ad5d97847a303b,grid,,grid,predicted_grid
69b30affd9ad5d97847a303d,grid,,grid,predicted_grid
69b30b84d9ad5d97847a303f,grid,,grid,predicted_grid
69b30becd9ad5d97847a3041,grid,,grid,predicted_grid
69b31080d9ad5d97847a3043,grid,,grid,predicted_grid
69b31194d9ad5d97847a3045,grid,,grid,predicted_grid
69b3123ad9ad5d97847a3047,grid,,grid,predicted_grid
69b31346d9ad5d97847a3049,grid,,grid,predicted_grid
69b317b7d9ad5d97847a304c,grid,,grid,predicted_grid
69b3192bd9ad5d97847a304e,grid,,grid,predicted_grid
69b31c35d9ad5d97847a3050,grid,,grid,predicted_grid
69b31c7bd9ad5d97847a3052,grid,,grid,predicted_grid
69b31d2bd9ad5d97847a3054,grid,,grid,predicted_grid
69b31dc7d9ad5d97847a3056,grid,,grid,predicted_grid
69b31dfad9ad5d97847a3058,grid,grid,grid,manual_label
69b31e37d9ad5d97847a305a,grid,,grid,predicted_grid
69b31e4bd9ad5d97847a305c,grid,,grid,predicted_grid
69b7e0d7d9ad5d97847a3069,no_grid,,no_grid,predicted_non_grid_rule
69b7e132d9ad5d97847a306b,no_grid,,no_grid,predicted_non_grid_rule
69b7e241d9ad5d97847a306d,no_grid,,no_grid,predicted_non_grid_rule
67a9e64053cbeee68ea6075e,no_grid,,no_grid,predicted_non_grid_rule
67a9e67253cbeee68ea60761,no_grid,,no_grid,predicted_non_grid_rule
67a9f4d553cbeee68ea60764,no_grid,,no_grid,predicted_non_grid_rule
67a9f9ad53cbeee68ea60767,no_grid,,no_grid,predicted_non_grid_rule
67aa3de6d8ba80e53d0cfd23,grid,,grid,predicted_grid
67aa525d3ac225e471110253,no_grid,no_grid,no_grid,manual_label
67ab0be23ac225e471110257,grid,,grid,predicted_grid
67ab0dac3ac225e47111025d,no_grid,,no_grid,predicted_non_grid_rule
67b312fc3ac225e471110268,uncertain,,no_grid,predicted_non_grid_rule
67b313643ac225e47111026a,grid,,grid,predicted_grid
67b313963ac225e47111026d,uncertain,,no_grid,predicted_non_grid_rule
67b315a73ac225e47111026f,uncertain,,no_grid,predicted_non_grid_rule
67b316ce3ac225e471110271,uncertain,no_grid,no_grid,manual_label
67b317b03ac225e471110273,no_grid,,no_grid,predicted_non_grid_rule
67b317df3ac225e471110275,uncertain,no_grid,no_grid,manual_label
67b32d813ac225e471110278,no_grid,,no_grid,predicted_non_grid_rule
67b3791a3ac225e47111027d,uncertain,,no_grid,predicted_non_grid_rule
67b37d543ac225e47111027f,uncertain,,no_grid,predicted_non_grid_rule
67b3c3433ac225e471110282,no_grid,,no_grid,predicted_non_grid_rule
67b4db783ac225e471110285,no_grid,,no_grid,predicted_non_grid_rule
67b4e0e73ac225e471110289,no_grid,,no_grid,predicted_non_grid_rule
67b59d923ac225e471110290,uncertain,,no_grid,predicted_non_grid_rule
67b59ee63ac225e471110293,uncertain,,no_grid,predicted_non_grid_rule
67b5d7783ac225e471110299,uncertain,,no_grid,predicted_non_grid_rule
67b5f1e23ac225e47111029c,no_grid,,no_grid,predicted_non_grid_rule
67b5f2833ac225e47111029f,uncertain,,no_grid,predicted_non_grid_rule
67b5f2f13ac225e4711102a2,no_grid,,no_grid,predicted_non_grid_rule
67b5f3ba3ac225e4711102a5,no_grid,,no_grid,predicted_non_grid_rule
67b5f4b93ac225e4711102a8,no_grid,,no_grid,predicted_non_grid_rule
67b5f5313ac225e4711102ab,no_grid,,no_grid,predicted_non_grid_rule
67b5f6443ac225e4711102ae,no_grid,,no_grid,predicted_non_grid_rule
67b5f6ae3ac225e4711102b1,no_grid,,no_grid,predicted_non_grid_rule
67b5f74b3ac225e4711102b4,no_grid,,no_grid,predicted_non_grid_rule
67b5f7b73ac225e4711102b7,uncertain,,no_grid,predicted_non_grid_rule
67b5f84a3ac225e4711102ba,uncertain,,no_grid,predicted_non_grid_rule
67b5f8f83ac225e4711102bd,no_grid,,no_grid,predicted_non_grid_rule
67b5f94e3ac225e4711102c0,no_grid,,no_grid,predicted_non_grid_rule
67b5fadd3ac225e4711102c3,no_grid,,no_grid,predicted_non_grid_rule
67b747a83ac225e4711102c8,uncertain,,no_grid,predicted_non_grid_rule
67b748053ac225e4711102cb,no_grid,,no_grid,predicted_non_grid_rule
67b85eef3ac225e4711102cf,grid,,grid,predicted_grid
67b878733ac225e4711102d2,uncertain,,no_grid,predicted_non_grid_rule
67b9ac883ac225e4711102d7,uncertain,,no_grid,predicted_non_grid_rule
67b9ad063ac225e4711102d9,uncertain,,no_grid,predicted_non_grid_rule
67b9ba383ac225e4711102dc,uncertain,,no_grid,predicted_non_grid_rule
67bc6dba3ac225e4711102e3,grid,,grid,predicted_grid
67bc6f013ac225e4711102e5,uncertain,,no_grid,predicted_non_grid_rule
67bc6f493ac225e4711102e7,no_grid,,no_grid,predicted_non_grid_rule
67bc6fc13ac225e4711102e9,no_grid,,no_grid,predicted_non_grid_rule
67bc70213ac225e4711102eb,uncertain,,no_grid,predicted_non_grid_rule
67bc70cf3ac225e4711102ee,uncertain,,no_grid,predicted_non_grid_rule
67bcb3523ac225e4711102f0,uncertain,,no_grid,predicted_non_grid_rule
67bcb3d13ac225e4711102f3,grid,,grid,predicted_grid
67bcb4113ac225e4711102f5,uncertain,,no_grid,predicted_non_grid_rule
67bcb5923ac225e4711102f7,uncertain,,no_grid,predicted_non_grid_rule
67bd923c3ac225e4711102f9,grid,,grid,predicted_grid
67be08003ac225e4711102fd,grid,,grid,predicted_grid
67bf2c903ac225e471110305,uncertain,,no_grid,predicted_non_grid_rule
67bf2d123ac225e471110308,uncertain,,no_grid,predicted_non_grid_rule
67c06f1a3ac225e47111030c,uncertain,,no_grid,predicted_non_grid_rule
67c06f663ac225e47111030f,uncertain,,no_grid,predicted_non_grid_rule
67c096683ac225e471110313,uncertain,,no_grid,predicted_non_grid_rule
67c0968b3ac225e471110315,no_grid,,no_grid,predicted_non_grid_rule
67c0970a3ac225e47111031d,no_grid,,no_grid,predicted_non_grid_rule
67c097ad3ac225e471110321,uncertain,,no_grid,predicted_non_grid_rule
67c098993ac225e471110324,no_grid,,no_grid,predicted_non_grid_rule
67c09b893ac225e471110327,no_grid,,no_grid,predicted_non_grid_rule
67c0a2e83ac225e47111032a,no_grid,,no_grid,predicted_non_grid_rule
67c0d1833ac225e47111032f,grid,,grid,predicted_grid
67c0d1f63ac225e471110332,grid,,grid,predicted_grid
67c0d2723ac225e471110334,grid,,grid,predicted_grid
67c193163ac225e471110338,no_grid,,no_grid,predicted_non_grid_rule
67c1941d3ac225e47111033b,no_grid,,no_grid,predicted_non_grid_rule
67c48bd83ac225e471110342,no_grid,,no_grid,predicted_non_grid_rule
67c5b6bb3ac225e471110349,no_grid,,no_grid,predicted_non_grid_rule
67c5b8803ac225e47111034c,no_grid,,no_grid,predicted_non_grid_rule
67c5bb913ac225e47111034f,no_grid,,no_grid,predicted_non_grid_rule
67c80ab53ac225e471110356,uncertain,,no_grid,predicted_non_grid_rule
67c80b7d3ac225e471110359,uncertain,,no_grid,predicted_non_grid_rule
67c80c233ac225e47111035c,no_grid,,no_grid,predicted_non_grid_rule
67c80ca33ac225e47111035e,uncertain,,no_grid,predicted_non_grid_rule
67c80d293ac225e471110360,uncertain,,no_grid,predicted_non_grid_rule
67c80dec3ac225e471110362,uncertain,,no_grid,predicted_non_grid_rule
67c80e4f3ac225e471110364,no_grid,,no_grid,predicted_non_grid_rule
67c80ea33ac225e471110366,uncertain,,no_grid,predicted_non_grid_rule
67c825893ac225e471110368,uncertain,,no_grid,predicted_non_grid_rule
67c826f53ac225e47111036b,grid,,grid,predicted_grid
67c827c63ac225e47111036d,no_grid,,no_grid,predicted_non_grid_rule
67c829e53ac225e471110370,no_grid,,no_grid,predicted_non_grid_rule
67c82a913ac225e471110372,grid,,grid,predicted_grid
67c82b383ac225e471110375,no_grid,,no_grid,predicted_non_grid_rule
67c82b533ac225e471110377,grid,,grid,predicted_grid
67c840c63ac225e47111037e,no_grid,,no_grid,predicted_non_grid_rule
67c8418d3ac225e471110381,no_grid,,no_grid,predicted_non_grid_rule
67c841df3ac225e471110383,grid,,grid,predicted_grid
67c843663ac225e471110388,no_grid,,no_grid,predicted_non_grid_rule
67c84a3c3ac225e47111038c,no_grid,,no_grid,predicted_non_grid_rule
67c84aa23ac225e47111038e,uncertain,,no_grid,predicted_non_grid_rule
67c84ae03ac225e471110390,no_grid,,no_grid,predicted_non_grid_rule
67c9467e3ac225e471110395,uncertain,no_grid,no_grid,manual_label
67c96ef43ac225e471110397,grid,,grid,predicted_grid
67c96f543ac225e471110399,grid,,grid,predicted_grid
67c982b33ac225e47111039c,no_grid,,no_grid,predicted_non_grid_rule
67c9831f3ac225e47111039e,uncertain,,no_grid,predicted_non_grid_rule
67c983583ac225e4711103a0,no_grid,,no_grid,predicted_non_grid_rule
67c98be83ac225e4711103a2,no_grid,,no_grid,predicted_non_grid_rule
67caebaa3ac225e4711103ac,grid,,grid,predicted_grid
67cb46103ac225e4711103ae,uncertain,,no_grid,predicted_non_grid_rule
67cb46663ac225e4711103b0,uncertain,,no_grid,predicted_non_grid_rule
67cb46b53ac225e4711103b2,uncertain,,no_grid,predicted_non_grid_rule
67cc214e3ac225e4711103b7,no_grid,,no_grid,predicted_non_grid_rule
67cc21573ac225e4711103b9,no_grid,,no_grid,predicted_non_grid_rule
67cc21963ac225e4711103bb,no_grid,,no_grid,predicted_non_grid_rule
67cea10e3ac225e4711103c5,grid,,grid,predicted_grid
67cea1243ac225e4711103c7,no_grid,,no_grid,predicted_non_grid_rule
67cea1663ac225e4711103ca,uncertain,,no_grid,predicted_non_grid_rule
67cea17c3ac225e4711103cc,grid,,grid,predicted_grid
67cea1e73ac225e4711103d0,no_grid,,no_grid,predicted_non_grid_rule
67cea1f93ac225e4711103d3,no_grid,,no_grid,predicted_non_grid_rule
67cea2413ac225e4711103d6,grid,,grid,predicted_grid
67cea2d23ac225e4711103da,uncertain,,no_grid,predicted_non_grid_rule
67cea2ea3ac225e4711103dc,no_grid,,no_grid,predicted_non_grid_rule
67cea3223ac225e4711103de,no_grid,,no_grid,predicted_non_grid_rule
67cea3cb3ac225e4711103e1,no_grid,,no_grid,predicted_non_grid_rule
67cea3eb3ac225e4711103e3,no_grid,,no_grid,predicted_non_grid_rule
67cea4c93ac225e4711103e6,no_grid,,no_grid,predicted_non_grid_rule
67cea5053ac225e4711103e9,no_grid,,no_grid,predicted_non_grid_rule
67cea50c3ac225e4711103eb,uncertain,,no_grid,predicted_non_grid_rule
67cea5b63ac225e4711103ed,uncertain,,no_grid,predicted_non_grid_rule
67cea6723ac225e4711103ef,no_grid,,no_grid,predicted_non_grid_rule
67cea6c53ac225e4711103f1,uncertain,,no_grid,predicted_non_grid_rule
67cea6fa3ac225e4711103f3,no_grid,,no_grid,predicted_non_grid_rule
67cea7083ac225e4711103f5,no_grid,,no_grid,predicted_non_grid_rule
67ceb59f3ac225e4711103fa,no_grid,,no_grid,predicted_non_grid_rule
67ceb5e53ac225e4711103fd,uncertain,,no_grid,predicted_non_grid_rule
67ceb6783ac225e471110400,no_grid,,no_grid,predicted_non_grid_rule
67ceb6933ac225e471110404,no_grid,,no_grid,predicted_non_grid_rule
67ceb8ad3ac225e471110406,no_grid,,no_grid,predicted_non_grid_rule
67ceb9093ac225e471110408,no_grid,,no_grid,predicted_non_grid_rule
67ceb94b3ac225e47111040b,no_grid,,no_grid,predicted_non_grid_rule
67ceb9743ac225e47111040e,uncertain,,no_grid,predicted_non_grid_rule
67ceb9a73ac225e471110410,uncertain,,no_grid,predicted_non_grid_rule
67cec1143ac225e471110417,no_grid,,no_grid,predicted_non_grid_rule
67cec3043ac225e47111041a,uncertain,,no_grid,predicted_non_grid_rule
67cece943ac225e47111041c,uncertain,,no_grid,predicted_non_grid_rule
67cfeec43ac225e471110421,no_grid,,no_grid,predicted_non_grid_rule
67cfef183ac225e471110423,uncertain,,no_grid,predicted_non_grid_rule
67cfefc13ac225e471110425,uncertain,,no_grid,predicted_non_grid_rule
67cff1f03ac225e47111042b,no_grid,,no_grid,predicted_non_grid_rule
67cff1f33ac225e47111042d,uncertain,,no_grid,predicted_non_grid_rule
67cff2c93ac225e471110431,uncertain,,no_grid,predicted_non_grid_rule
67cff33d3ac225e471110434,no_grid,,no_grid,predicted_non_grid_rule
67cff35c3ac225e471110436,no_grid,,no_grid,predicted_non_grid_rule
67cff3b93ac225e471110438,no_grid,,no_grid,predicted_non_grid_rule
67cff4083ac225e47111043b,no_grid,,no_grid,predicted_non_grid_rule
67cff4a53ac225e47111043f,uncertain,,no_grid,predicted_non_grid_rule
67d018a83ac225e471110449,no_grid,,no_grid,predicted_non_grid_rule
67d01e7d3ac225e47111044c,no_grid,,no_grid,predicted_non_grid_rule
67d029a93ac225e471110450,no_grid,,no_grid,predicted_non_grid_rule
67d045153ac225e471110455,uncertain,,no_grid,predicted_non_grid_rule
67d045443ac225e471110457,uncertain,,no_grid,predicted_non_grid_rule
67d04b7b3ac225e47111045c,no_grid,,no_grid,predicted_non_grid_rule
67d04c043ac225e47111045f,no_grid,,no_grid,predicted_non_grid_rule
67d04c6d3ac225e471110462,no_grid,,no_grid,predicted_non_grid_rule
67d04d5c3ac225e471110464,no_grid,,no_grid,predicted_non_grid_rule
67d0650a3ac225e471110469,no_grid,,no_grid,predicted_non_grid_rule
67d0a9d13ac225e47111046e,no_grid,,no_grid,predicted_non_grid_rule
67d15c823ac225e471110470,no_grid,,no_grid,predicted_non_grid_rule
67d15d413ac225e471110473,no_grid,,no_grid,predicted_non_grid_rule
67d15d913ac225e471110475,no_grid,,no_grid,predicted_non_grid_rule
67d16ea33ac225e471110478,no_grid,,no_grid,predicted_non_grid_rule
67d16f273ac225e47111047a,no_grid,,no_grid,predicted_non_grid_rule
67d16f4e3ac225e47111047c,uncertain,,no_grid,predicted_non_grid_rule
67d170fa3ac225e471110480,no_grid,,no_grid,predicted_non_grid_rule
67d1712d3ac225e471110482,no_grid,,no_grid,predicted_non_grid_rule
67d171c03ac225e471110485,no_grid,,no_grid,predicted_non_grid_rule
67d171e63ac225e471110487,no_grid,,no_grid,predicted_non_grid_rule
67d1722a3ac225e471110489,no_grid,,no_grid,predicted_non_grid_rule
67d172b43ac225e47111048b,no_grid,,no_grid,predicted_non_grid_rule
67d173543ac225e47111048d,uncertain,,no_grid,predicted_non_grid_rule
67d174453ac225e471110490,no_grid,,no_grid,predicted_non_grid_rule
67d174cf3ac225e471110492,uncertain,,no_grid,predicted_non_grid_rule
67d1d51e3ac225e471110496,uncertain,,no_grid,predicted_non_grid_rule
67d1d6193ac225e471110499,uncertain,,no_grid,predicted_non_grid_rule
67d1d6903ac225e47111049c,no_grid,,no_grid,predicted_non_grid_rule
67d1d6f13ac225e47111049f,no_grid,,no_grid,predicted_non_grid_rule
67d28bc43ac225e4711104a5,no_grid,,no_grid,predicted_non_grid_rule
67d28e733ac225e4711104a8,no_grid,,no_grid,predicted_non_grid_rule
67d28f983ac225e4711104ab,grid,,grid,predicted_grid
67d2914f3ac225e4711104ae,no_grid,,no_grid,predicted_non_grid_rule
67d2a2903ac225e4711104b2,uncertain,,no_grid,predicted_non_grid_rule
67d2a3aa3ac225e4711104b4,no_grid,,no_grid,predicted_non_grid_rule
67d2be5d3ac225e4711104b7,no_grid,,no_grid,predicted_non_grid_rule
67d2d56a3ac225e4711104b9,no_grid,,no_grid,predicted_non_grid_rule
67d2d6e63ac225e4711104bc,uncertain,,no_grid,predicted_non_grid_rule
67d300a13ac225e4711104bf,no_grid,,no_grid,predicted_non_grid_rule
67d326603ac225e4711104c2,uncertain,,no_grid,predicted_non_grid_rule
67d339c13ac225e4711104c4,uncertain,,no_grid,predicted_non_grid_rule
67d33a713ac225e4711104c7,uncertain,,no_grid,predicted_non_grid_rule
67d349993ac225e4711104ca,grid,,grid,predicted_grid
67d34a323ac225e4711104cd,no_grid,,no_grid,predicted_non_grid_rule
67d34ab93ac225e4711104d0,uncertain,,no_grid,predicted_non_grid_rule
67d34b0d3ac225e4711104d3,no_grid,,no_grid,predicted_non_grid_rule
67d34b6f3ac225e4711104d6,no_grid,,no_grid,predicted_non_grid_rule
67d34c5f3ac225e4711104db,no_grid,,no_grid,predicted_non_grid_rule
67d34ca03ac225e4711104de,no_grid,,no_grid,predicted_non_grid_rule
67d34cf33ac225e4711104e1,uncertain,,no_grid,predicted_non_grid_rule
67d3f2443ac225e4711104e5,no_grid,,no_grid,predicted_non_grid_rule
67d3f3fa3ac225e4711104e8,no_grid,,no_grid,predicted_non_grid_rule
67d3ff303ac225e4711104eb,no_grid,,no_grid,predicted_non_grid_rule
67d40e033ac225e4711104f0,no_grid,,no_grid,predicted_non_grid_rule
67d40e7a3ac225e4711104f3,no_grid,,no_grid,predicted_non_grid_rule
67d4111a3ac225e4711104f7,no_grid,,no_grid,predicted_non_grid_rule
67d4111e3ac225e4711104f9,no_grid,,no_grid,predicted_non_grid_rule
67d4115b3ac225e4711104fc,uncertain,,no_grid,predicted_non_grid_rule
67d57b5b3ac225e471110504,uncertain,,no_grid,predicted_non_grid_rule
67d589253ac225e471110507,uncertain,,no_grid,predicted_non_grid_rule
67d589633ac225e47111050a,uncertain,,no_grid,predicted_non_grid_rule
67d69c7c3ac225e47111050e,no_grid,,no_grid,predicted_non_grid_rule
67d6a60f3ac225e471110511,no_grid,no_grid,no_grid,manual_label
67d6e5e93ac225e471110514,no_grid,,no_grid,predicted_non_grid_rule
67d7778f3ac225e471110517,no_grid,,no_grid,predicted_non_grid_rule
67d7e86b3ac225e47111051a,no_grid,,no_grid,predicted_non_grid_rule
